College,Career,Class Nbr,Subject,Catalog Nbr,Title,Class Section,Course ID,Component,Associated Class,Component Units,Facility ID,Meeting Start,Meeting End,Standard Meeting Pattern,Last Name,Initials,Class Status,Enrollment Capacity,Instruction Mode
SCI,UGRD,4116,CS,578,Wireless Networks,2,38700,LLC,2,3.00,AL105,05:30 PM,06:45 PM,MW,Hasan,M,A,70,P
SCI,UGRD,4117,CS,583,3d Game Programming,1,38707,LED,1,3.00,AH2108,07:00 PM,08:15 PM,TR,Fodor,C,A,123,P
SCI,UGRD,7160,CS,583,3d Game Programming,3,38707,LED,3,3.00,P148,07:00 PM,08:15 PM,MW,Houston,D,A,50,P
SCI,UGRD,11619,CS,596,Real-Time Systems,3,41436,LLC,3,3.00,LH412,05:30 PM,06:45 PM,TR,Choi,H,A,40,P
SCI,GRAD,7063,CS,601,Graduate Seminar,1,41228,LED,1,3.00,LH347,09:00 AM,09:50 AM,M,Ren,S,A,80,P
SCI,GRAD,10022,CS,635,Adv Obj Orient Dsgn Prog,3,24726,LED,3,3.00,ONLINE,11:00 AM,12:15 PM,TR,Abdoli,A,A,40,ON
SCI,GRAD,11713,CS,652,Foundations of Deep Learning,1,42129,LLC,1,3.00,SH101,02:00 PM,03:15 PM,TR,Yasaei Sekeh,S,A,70,P
SCI,GRAD,8660,CS,653,Data Mining,1,38766,LED,1,3.00,GMCS425,12:30 PM,01:45 PM,TR,Liu,X,A,27,P
SCI,GRAD,10053,CS,654,Reinforcement Learning,1,42120,LEC,1,3.00,P146,07:00 PM,08:15 PM,TR,Zhang,X,A,60,P
SCI,GRAD,4118,CS,660,Algorithm Analysis Design,1,38770,LED,1,3.00,ENS291,07:00 PM,08:15 PM,TR,Vu,H,A,70,P
SCI,GRAD,10808,CS,677,Data Quality Assurance,1,42123,LLC,1,3.00,AH3110,03:30 PM,04:45 PM,TR,Homayouni,H,A,0,P
SCI,GRAD,11526,CS,679,Adv Multimedia Networks,3,41683,LLC,3,3.00,HT183,04:00 PM,05:15 PM,MW,Wang,W,A,44,P
SCI,GRAD,5620,CS,790,Pract Teaching Comp Sci,1,24743,LED,1,1.00,,,,ARR,,,A,10,P
SCI,GRAD,5621,CS,792,Curr Practical Training,1,35887,SUP,1,1.00,,,,ARR,Whitney,R,A,20,P
SCI,GRAD,5621,CS,792,Curr Practical Training,1,35887,SUP,1,1.00,,,,ARR,Wang,W,A,20,P
SCI,GRAD,5623,CS,797,Research,1,24744,SUP,1,3.00,,,,ARR,Ren,S,A,1,P
SCI,GRAD,5625,CS,798,Special Study,1,24746,SUP,1,3.00,,,,ARR,Ren,S,A,1,P
SCI,GRAD,5627,CS,799A,Thesis or Project,1,24749,SUP,1,3.00,,,,ARR,Grad,O,A,1,P
SCI,GRAD,5628,CS,799B,Thesis or Project Exten,1,24751,NNT,1,0.00,,,,ARR,Grad,O,A,1,P
SCI,GRAD,5629,CS,799C,Comprehensive Exam,1,26242,NNT,1,0.00,,,,ARR,Grad,O,A,1,P
SCI,UGRD,11477,CY,302,Fund. Security & Privacy,1,42425,LLC,1,3.00,LH345,07:00 PM,09:40 PM,W,Hanna,G,A,80,P
SCI,UGRD,11787,CY,302,Fund. Security & Privacy,3,42425,LLC,3,3.00,PG153,07:00 PM,09:40 PM,M,Bartoli,P,A,180,P
SCI,UGRD,11547,CY,533,Wireless Security,1,42504,LLC,1,3.00,GMCS425,05:30 PM,06:45 PM,TR,Beverly,R,A,40,P
SCI,UGRD,9716,CY,575,Advanced Data Network Security,1,42093,LEC,1,2.00,GMCS328,04:00 PM,04:50 PM,TR,Beverly,R,A,35,P
SCI,UGRD,9952,CY,575,Advanced Data Network Security,2,42093,TAC,1,1.00,GMCS328,04:50 PM,05:15 PM,TR,Beverly,R,A,35,P
SCI,GRAD,11523,CY,632,Privacy/Security in Computing,1,42527,LLC,1,3.00,E423B,04:00 PM,05:15 PM,MW,Chen,Q,A,40,P
SCI,UGRD,4199,ENV S,100,Environmental Sciences,1,31390,LEC,1,3.00,SHW012,11:00 AM,12:15 PM,TR,Fusek,A,A,150,P
SCI,UGRD,4200,ENV S,100,Environmental Sciences,2,31390,LEC,2,3.00,BT161,12:30 PM,01:45 PM,TR,Weingarten,M,A,100,P
SCI,UGRD,9572,ENV S,301,Energy and the Environment,2,31391,LEC,2,3.00,GMCS313,02:00 PM,03:15 PM,TR,Sacramento-Mcjilton,I,A,60,P
SCI,UGRD,7261,ENV S,302,Climate Change Solutions,1,37816,LEC,2,3.00,GMCS308,01:00 PM,01:50 PM,MWF,Foster,A,A,35,P
SCI,UGRD,11708,ENV S,390,Acad & Prof Dev in EES I,1,42445,SEM,1,1.00,CSL422,02:00 PM,02:50 PM,T,Olsen,K,A,35,P
SCI,UGRD,3983,ENV S,498A,Senior Sem in Environ Sci,1,22630,SEM,1,3.00,CSL422,02:00 PM,02:50 PM,MWF,Foster,A,A,35,P
SCI,UGRD,11652,ENV S,498B,Senior Sem in Environ Sci,1,22631,SEM,1,3.00,CSL427,11:00 AM,11:50 AM,TR,Courtney-Davies,L,A,25,P
SCI,UGRD,2701,GEOL,100,Planet Earth,1,23253,LLC,1,3.00,BT161,11:00 AM,12:15 PM,T,Robinson,K,A,184,HY
SCI,UGRD,2701,GEOL,100,Planet Earth,1,23253,LLC,1,3.00,ONLINE,,,,Robinson,K,A,184,HY
SCI,UGRD,9863,GEOL,100,Planet Earth,2,23253,LLC,2,3.00,BT161,11:00 AM,12:15 PM,R,Robinson,K,A,184,HY
SCI,UGRD,9863,GEOL,100,Planet Earth,2,23253,LLC,2,3.00,ONLINE,,,,Robinson,K,A,184,HY
SCI,UGRD,2499,GEOL,101,Dynamics of the Earth Lab,1,34938,LAB,1,1.00,GMCS201,11:00 AM,01:40 PM,M,,,A,24,P
SCI,UGRD,2500,GEOL,101,Dynamics of the Earth Lab,2,34938,LAB,2,1.00,GMCS201,02:00 PM,04:40 PM,M,,,A,24,P
SCI,UGRD,2501,GEOL,101,Dynamics of the Earth Lab,3,34938,LAB,3,1.00,GMCS201,11:00 AM,01:40 PM,T,,,A,24,P
SCI,UGRD,2502,GEOL,101,Dynamics of the Earth Lab,4,34938,LAB,4,1.00,GMCS201,02:00 PM,04:40 PM,T,,,A,24,P
SCI,UGRD,2503,GEOL,101,Dynamics of the Earth Lab,5,34938,LAB,5,1.00,GMCS201,11:00 AM,01:40 PM,W,,,A,24,P
SCI,UGRD,2504,GEOL,101,Dynamics of the Earth Lab,6,34938,LAB,6,1.00,GMCS201,02:00 PM,04:40 PM,W,,,A,24,P
SCI,UGRD,2505,GEOL,101,Dynamics of the Earth Lab,7,34938,LAB,7,1.00,GMCS201,08:00 AM,10:40 AM,W,,,A,24,P
SCI,UGRD,2506,GEOL,101,Dynamics of the Earth Lab,8,34938,LAB,8,1.00,GMCS201,06:00 PM,08:40 PM,W,,,A,24,P
SCI,UGRD,2507,GEOL,101,Dynamics of the Earth Lab,9,34938,LAB,9,1.00,GMCS201,11:00 AM,01:40 PM,R,,,A,24,P
SCI,UGRD,2508,GEOL,101,Dynamics of the Earth Lab,10,34938,LAB,10,1.00,GMCS201,06:00 PM,08:40 PM,M,,,A,24,P
SCI,UGRD,10244,GEOL,101,Dynamics of the Earth Lab,11,34938,LAB,11,1.00,GMCS201,02:00 PM,04:40 PM,R,,,A,24,P
SCI,UGRD,2731,GEOL,104,Earth Science,1,25197,LEC,1,3.00,PG242,11:00 AM,11:50 AM,MWF,Sacramento-Mcjilton,I,A,108,P
SCI,UGRD,10046,GEOL,205,Earth System History,3,27743,LEC,2,3.00,M245,08:00 AM,09:15 AM,TR,Robinson,K,A,40,P
SCI,UGRD,10050,GEOL,205,Earth System History,4,27743,LAB,2,1.00,CSL422,02:00 PM,04:40 PM,R,,,A,20,P
SCI,UGRD,10476,GEOL,205,Earth System History,5,27743,LAB,2,1.00,CSL425,02:00 PM,04:40 PM,R,Robinson,K,A,20,P
SCI,UGRD,11653,GEOL,300,Data Anal. Earth Env. Sci. I,1,32894,LEC,1,2.00,PSFA350,09:00 AM,09:50 AM,MW,Ma,S,A,48,P
SCI,UGRD,11654,GEOL,300,Data Anal. Earth Env. Sci. I,2,32894,LAB,1,1.00,CSL427,03:00 PM,05:40 PM,M,Ma,S,A,24,P
SCI,UGRD,11655,GEOL,300,Data Anal. Earth Env. Sci. I,3,32894,LAB,1,1.00,CSL427,03:00 PM,05:40 PM,W,Ma,S,A,24,P
SCI,UGRD,6906,GEOL,301,Geology Nat Parks&Monumt,1,1776,LLC,1,3.00,AL105,09:30 AM,10:45 AM,TR,Courtney-Davies,L,A,75,P
SCI,UGRD,2742,GEOL,303,Natural Disasters,3,11078,LED,3,3.00,ONLINE,,,ARR,Sacramento-Mcjilton,I,A,350,OE
SCI,UGRD,2752,GEOL,305,Water and the Environment,1,24133,LED,1,3.00,AL105,02:00 PM,03:15 PM,MW,Maloney,J,A,80,P
SCI,UGRD,10047,GEOL,310,Geol. Inquiry and Prob. Solv.,3,34939,LEC,2,2.00,CSL422,09:30 AM,11:20 AM,T,Kimbrough,D,A,35,P
SCI,UGRD,10049,GEOL,310,Geol. Inquiry and Prob. Solv.,4,34939,LAB,2,1.00,CSL422,09:30 AM,12:10 PM,R,,,A,35,P
SCI,UGRD,9648,GEOL,315,Geochemistry,1,42069,LEC,1,2.00,CSL422,10:00 AM,10:50 AM,MW,Whiteside,J,A,25,P
SCI,UGRD,9649,GEOL,315,Geochemistry,2,42069,LAB,1,1.00,CSL422,11:00 AM,01:40 PM,M,,,A,25,P
SCI,UGRD,11707,GEOL,390,Acad & Prof Dev in EES I,1,42446,SEM,1,1.00,CSL422,02:00 PM,02:50 PM,T,Olsen,K,A,35,P
SCI,UGRD,6917,GEOL,406,Structural Geology,1,34941,LEC,1,2.00,CSL425,11:00 AM,11:50 AM,TR,Almeida,R,A,25,P
SCI,UGRD,6918,GEOL,406,Structural Geology,2,34941,LAB,1,1.00,CSL425,02:00 PM,04:40 PM,T,,,A,25,P
SCI,UGRD,2487,GEOL,498A,Resrch Methd& Communicatn,1,35730,SUP,1,1.00,GMCS306,09:00 AM,09:50 AM,W,Schellenberg,S,A,15,P
SCI,UGRD,11703,GEOL,498A,Resrch Methd& Communicatn,2,35730,SUP,2,1.00,CSL425,01:00 PM,01:50 PM,R,Olsen,K,A,25,P
SCI,UGRD,2488,GEOL,498B,Senior Thesis,1,1785,SUP,1,2.00,,,,ARR,Whiteside,J,A,8,P
SCI,UGRD,2315,GEOL,499,Special Study,1,28612,SUP,1,4.00,,,,ARR,Whiteside,J,A,10,P
SCI,UGRD,11147,GEOL,551,Hydrogeology,1,34779,LED,1,2.00,CSL425,09:30 AM,10:45 AM,TR,Weingarten,M,A,25,P
SCI,UGRD,11148,GEOL,551,Hydrogeology,2,34779,LAB,1,1.00,CSL427,02:00 PM,04:40 PM,R,Weingarten,M,A,25,P
SCI,UGRD,11656,GEOL,580,Seismic Interp & 3-D Vis,1,27744,LED,1,2.00,CSL425,09:00 AM,09:50 AM,MW,Maloney,J,A,25,P
SCI,UGRD,11657,GEOL,580,Seismic Interp & 3-D Vis,2,27744,LAB,1,1.00,CSL427,11:00 AM,01:40 PM,W,Maloney,J,A,25,P
SCI,GRAD,8279,GEOL,600,Global Plate Tectonics,2,39071,SEM,2,3.00,CSL427,12:00 PM,01:15 PM,TR,Almeida,R,A,35,P
SCI,GRAD,2761,GEOL,750,Research & Tech Writing,1,33808,LED,1,3.00,,,,ARR,Whiteside,J,A,12,P
SCI,GRAD,2327,GEOL,797,Research,1,1825,SUP,1,3.00,,,,ARR,Whiteside,J,A,6,P
SCI,GRAD,2509,GEOL,799A,Thesis,1,33809,SUP,1,3.00,,,,ARR,Grad,O,A,1,P
SCI,GRAD,2510,GEOL,799B,Thesis Extension,1,1827,NNT,1,0.00,,,,ARR,Grad,O,A,1,P
SCI,GRAD,2511,GEOL,799C,Comprehensive Exam,1,29937,NNT,1,0.00,,,,ARR,,,A,200,P
SCI,GRAD,2444,GEOL,897,Doctoral Research,1,30678,SUP,1,15.00,,,,ARR,Whiteside,J,A,8,P
SCI,GRAD,2456,GEOL,898,Doctoral Special Study,1,30679,SUP,1,8.00,,,,ARR,Whiteside,J,A,8,P
SCI,GRAD,2474,GEOL,899,Doctoral Dissertation,1,30680,SUP,1,15.00,,,,ARR,Whiteside,J,A,8,P
SCI,GRAD,6611,H SEC,601,Sem Homeland Security,1,28152,SEM,1,3.00,GMCS324,07:00 PM,09:40 PM,R,Persano,J,A,50,P
SCI,GRAD,6612,H SEC,602,Sem:Sci Tech & Homlnd Sec,1,28153,SEM,1,3.00,GMCS324,07:00 PM,09:40 PM,M,Harkins,R,A,50,P
SCI,GRAD,7264,H SEC,690,Cyber Warfare & Terrorism,2,37202,SEM,2,3.00,GMCS314,07:00 PM,09:40 PM,W,Andres,S,A,40,P
SCI,GRAD,9262,H SEC,690,Sem Idlgy Discrse Cnflct,1,31657,SEM,1,3.00,GMCS328,07:00 PM,09:40 PM,T,Ornatowski,C,A,35,P
SCI,GRAD,9263,H SEC,695,Practicum Homeland Sec,2,28159,SUP,2,3.00,,,,ARR,Larson,L,A,40,P
SCI,GRAD,7532,H SEC,790,Directed Rdngs Hmlnd Sec,1,31524,SUP,1,3.00,,,,ARR,Larson,L,A,35,P
SCI,GRAD,7533,H SEC,790,Directed Rdngs Hmlnd Sec,2,31524,SUP,2,3.00,,,,ARR,Harkins,R,A,35,P
SCI,GRAD,7530,H SEC,797,Research,1,31525,SUP,1,3.00,,,,ARR,Larson,L,A,35,P
SCI,GRAD,7531,H SEC,797,Research,2,31525,SUP,2,3.00,,,,ARR,Harkins,R,A,35,P
SCI,GRAD,7992,H SEC,799A,Thesis or Project,1,28164,SUP,1,3.00,,,,ARR,Grad,O,A,1,P
SCI,GRAD,9053,H SEC,799B,Thesis or Proj Extension,1,28165,NNT,1,0.00,,,,ARR,Grad,O,A,10,P
SCI,GRAD,9829,M BIO,600,Seminar in Molecular Biol,1,13362,SEM,1,3.00,,,,ARR,Kalyuzhnaya,M,A,25,P
SCI,GRAD,10225,M BIO,600,Sem: Cell & Molec Biology,3,38930,SEM,3,2.00,,,,ARR,Blanco Suarez,E,A,25,P
SCI,GRAD,6827,M BIO,601,Colloq Mol Biol Researchl,1,13364,LED,1,1.00,BSCI1102,04:00 PM,04:50 PM,R,Monkkonen,T,A,49,P
SCI,GRAD,6613,M BIO,610,Adv Topic Molecular Biol,1,13365,LED,1,4.00,PS130,05:00 PM,06:15 PM,MW,Riestra,A,A,40,P
SCI,GRAD,8929,M S E,603,Learning Theories in STEM Ed,1,41564,SEM,1,3.00,PA119,05:30 PM,08:10 PM,M,Apkarian,N,A,10,P
SCI,GRAD,9898,M S E,608,Equity in STEM Education,1,41566,LEC,1,3.00,PA119,05:30 PM,08:10 PM,W,Marshall,B,A,10,P
SCI,GRAD,7586,M S E,801,Faculty Research,1,22683,LED,1,1.00,,,,ARR,Nickerson,S,A,10,P
SCI,GRAD,7587,M S E,802,Orientation Practicum,1,18116,SUP,1,3.00,,,,ARR,Nickerson,S,A,5,P
SCI,GRAD,7588,M S E,802,Orientation Practicum,2,18116,SUP,2,3.00,,,,ARR,Reinholz,D,A,5,P
SCI,GRAD,7589,M S E,802,Orientation Practicum,3,18116,SUP,3,3.00,,,,ARR,Rasmussen,C,A,5,P
SCI,GRAD,7590,M S E,802,Orientation Practicum,4,18116,SUP,4,3.00,,,,ARR,Lamb,L,A,5,P
SCI,GRAD,7592,M S E,802,Orientation Practicum,6,18116,SUP,6,3.00,,,,ARR,Sbeglia,G,A,5,P
SCI,GRAD,7593,M S E,802,Orientation Practicum,7,18116,SUP,7,3.00,,,,ARR,Anderson,M,A,5,P
SCI,GRAD,7594,M S E,802,Orientation Practicum,8,18116,SUP,8,3.00,,,,ARR,Nickerson,S,A,5,P
SCI,GRAD,8033,M S E,802,Orientation Practicum,9,18116,SUP,9,3.00,,,,ARR,Nickerson,S,A,5,P
SCI,GRAD,8034,M S E,802,Orientation Practicum,10,18116,SUP,10,3.00,,,,ARR,Reinholz,D,A,5,P
SCI,GRAD,8035,M S E,802,Orientation Practicum,11,18116,SUP,11,3.00,,,,ARR,Rasmussen,C,A,5,P
SCI,GRAD,8036,M S E,802,Orientation Practicum,12,18116,SUP,12,3.00,,,,ARR,Lamb,L,A,5,P
SCI,GRAD,8037,M S E,802,Orientation Practicum,13,18116,SUP,13,3.00,,,,ARR,Sbeglia,G,A,0,P
SCI,GRAD,8038,M S E,802,Orientation Practicum,14,18116,SUP,14,3.00,,,,ARR,Komperda,R,A,5,P
SCI,GRAD,8963,M S E,805,Supervised Teaching,1,16442,SUP,1,3.00,,,,ARR,Nickerson,S,A,20,P
SCI,GRAD,8964,M S E,807,Special Practicum,1,16444,SUP,1,3.00,,,,ARR,,,A,20,P
SCI,GRAD,9188,M S E,807,Special Practicum,2,16444,SUP,2,3.00,,,,ARR,Zahner,W,A,20,P
SCI,GRAD,7818,M S E,820,Research Project,1,16446,SUP,1,6.00,,,,ARR,,,A,2,P
SCI,GRAD,7819,M S E,820,Research Project,31,16446,SUP,31,6.00,,,,ARR,Reinholz,D,A,5,P
SCI,GRAD,7820,M S E,820,Research Project,32,16446,SUP,32,6.00,,,,ARR,,,A,5,P
SCI,GRAD,7821,M S E,820,Research Project,33,16446,SUP,33,6.00,,,,ARR,Schenkel,K,A,5,P
SCI,GRAD,7823,M S E,820,Research Project,35,16446,SUP,35,6.00,,,,ARR,Nickerson,S,A,5,P
SCI,GRAD,7595,M S E,830,Research Seminar,1,16447,SEM,1,3.00,,,,ARR,Nickerson,S,A,20,P
SCI,GRAD,7596,M S E,897,Doctoral Research,1,16448,SUP,1,15.00,,,,ARR,Nickerson,S,A,5,P
SCI,GRAD,7597,M S E,897,Doctoral Research,2,16448,SUP,2,15.00,,,,ARR,Delaney,V,A,5,P
SCI,GRAD,7598,M S E,897,Doctoral Research,3,16448,SUP,3,15.00,,,,ARR,Nickerson,S,A,5,P
SCI,GRAD,7599,M S E,897,Doctoral Research,4,16448,SUP,4,15.00,,,,ARR,Navarro,M,A,5,P
SCI,GRAD,7600,M S E,897,Doctoral Research,5,16448,SUP,5,15.00,,,,ARR,Rasmussen,C,A,5,P
SCI,GRAD,7601,M S E,897,Doctoral Research,6,16448,SUP,6,15.00,,,,ARR,Zahner,W,A,5,P
SCI,GRAD,7602,M S E,897,Doctoral Research,7,16448,SUP,7,15.00,,,,ARR,,,A,5,P
SCI,GRAD,7603,M S E,897,Doctoral Research,8,16448,SUP,8,15.00,,,,ARR,Schenkel,K,A,5,P
SCI,GRAD,7604,M S E,897,Doctoral Research,9,16448,SUP,9,15.00,,,,ARR,Sbeglia,G,A,5,P
SCI,GRAD,7605,M S E,897,Doctoral Research,10,16448,SUP,10,15.00,,,,ARR,Johnson,N,A,5,P
SCI,GRAD,7606,M S E,898,Doctoral Special Study,1,16449,SUP,1,8.00,,,,ARR,Zahner,W,A,5,P
SCI,GRAD,7607,M S E,899,Doctoral Dissertation,1,16450,SUP,1,15.00,,,,ARR,Zahner,W,A,5,P
SCI,GRAD,7608,M S E,899,Doctoral Dissertation,2,16450,SUP,2,15.00,,,,ARR,,,A,5,P
SCI,GRAD,7609,M S E,899,Doctoral Dissertation,3,16450,SUP,3,15.00,,,,ARR,Rasmussen,C,A,5,P
SCI,GRAD,7610,M S E,899,Doctoral Dissertation,4,16450,SUP,4,15.00,,,,ARR,Nickerson,S,A,5,P
SCI,GRAD,7611,M S E,899,Doctoral Dissertation,5,16450,SUP,5,15.00,,,,ARR,Marshall,B,A,5,P
SCI,GRAD,8044,M S E,899,Doctoral Dissertation,6,16450,SUP,6,15.00,,,,ARR,Sbeglia,G,A,5,P
SCI,UGRD,6474,MATH,110,Math for Life,1,36944,LEC,1,3.00,SSW1500,02:00 PM,03:15 PM,TR,Manchester,C,A,128,P
SCI,UGRD,6931,MATH,110X,Math Life Support,1,36945,LAB,1,1.00,GMCS405,12:30 PM,01:45 PM,TR,,,A,30,P
SCI,UGRD,6475,MATH,118,Topics in Mathematics,1,36988,LED,1,3.00,OP201,12:00 PM,12:50 PM,MWF,,,A,50,P
SCI,UGRD,6476,MATH,120,Calculus for Bus Analysis,1,36991,LED,1,3.00,GMCS333,12:30 PM,01:45 PM,TR,,,A,300,P
SCI,UGRD,6477,MATH,120,Calculus for Bus Analysis,2,36991,LED,2,3.00,GMCS333,01:00 PM,01:50 PM,MWF,,,A,225,P
SCI,UGRD,7801,MATH,120,Calculus for Bus Analysis,3,36991,LED,3,3.00,LH410,12:30 PM,01:45 PM,TR,Zahner,W,A,55,P
SCI,UGRD,6478,MATH,124,Calculus for Life Sci,1,36980,LED,1,3.00,BT161,08:00 AM,09:15 AM,TR,,,A,184,P
SCI,UGRD,6479,MATH,124,Calculus for Life Sci,2,36980,LAB,1,1.00,GMCS422,11:00 AM,12:15 PM,TR,,,A,38,P
SCI,UGRD,6480,MATH,124,Calculus for Life Sci,3,36980,LAB,1,1.00,GMCS421,02:00 PM,03:15 PM,TR,,,A,38,P
SCI,UGRD,6481,MATH,124,Calculus for Life Sci,4,36980,LAB,1,1.00,GMCS422,02:00 PM,03:15 PM,TR,,,A,40,P
SCI,UGRD,6482,MATH,124,Calculus for Life Sci,5,36980,LAB,1,1.00,GMCS422,09:30 AM,10:45 AM,TR,,,A,38,P
SCI,UGRD,6483,MATH,124,Calculus for Life Sci,6,36980,LAB,1,1.00,GMCS421,03:30 PM,04:45 PM,TR,,,A,38,P
SCI,UGRD,10066,MATH,124,Calculus for Life Sci,9,36980,LAB,2,1.00,E423B,02:00 PM,03:15 PM,MW,,,A,40,P
SCI,UGRD,6486,MATH,140,College Algebra,1,39344,LED,1,3.00,GMCS310,11:00 AM,11:50 AM,MWF,,,A,60,P
SCI,UGRD,6487,MATH,140,College Algebra,2,39344,LED,2,3.00,PSFA350,01:00 PM,01:50 PM,MWF,Giles,S,A,60,P
SCI,UGRD,6488,MATH,140,College Algebra,3,39344,LED,3,3.00,LH408,11:00 AM,11:50 AM,MWF,,,A,49,P
SCI,UGRD,6489,MATH,140,College Algebra,4,39344,LED,4,3.00,GMCS324,01:00 PM,01:50 PM,MWF,,,A,62,P
SCI,UGRD,6490,MATH,140,College Algebra,5,39344,LED,5,3.00,COM105,11:00 AM,11:50 AM,MWF,,,A,62,P
SCI,UGRD,6491,MATH,140,College Algebra,6,39344,LED,6,3.00,GMCS310,12:00 PM,12:50 PM,MWF,,,A,60,P
SCI,UGRD,6494,MATH,140,College Algebra,9,39344,LED,9,3.00,GMCS324,12:00 PM,12:50 PM,MWF,,,A,62,P
SCI,UGRD,6495,MATH,140,College Algebra,10,39344,LED,10,3.00,GMCS324,10:00 AM,10:50 AM,MWF,,,A,62,P
SCI,UGRD,6496,MATH,140,College Algebra,12,39344,LED,12,3.00,GMCS329,09:00 AM,09:50 AM,MWF,,,A,42,P
SCI,UGRD,6497,MATH,140,College Algebra,13,39344,LED,13,3.00,HH210,09:00 AM,09:50 AM,MWF,,,A,42,P
SCI,UGRD,6485,MATH,140X,College Algebra Support,2,37869,LAB,2,1.00,GMCS305,10:00 AM,10:50 AM,MWF,,,A,35,P
SCI,UGRD,9590,MATH,141,Precalculus,1,38450,LLC,1,3.00,,09:30 AM,10:45 AM,TR,Apkarian,N,A,77,P
SCI,UGRD,9591,MATH,141,Precalculus,2,38450,LED,6,1.00,GMCS328,12:00 PM,12:50 PM,M,,,A,32,P
SCI,UGRD,9592,MATH,141,Precalculus,3,38450,LED,6,1.00,GMCS327,01:00 PM,01:50 PM,M,,,A,32,P
SCI,UGRD,9593,MATH,141,Precalculus,4,38450,LED,6,1.00,NE073,11:00 AM,11:50 AM,M,,,A,32,P
SCI,UGRD,9594,MATH,141,Precalculus,5,38450,LED,6,1.00,P147,11:00 AM,11:50 AM,F,,,A,32,P
SCI,UGRD,9600,MATH,141,Precalculus,21,38450,LED,5,1.00,SSW2512,10:00 AM,10:50 AM,F,,,A,25,P
SCI,UGRD,9601,MATH,141,Precalculus,22,38450,LED,5,1.00,SSW2512,11:00 AM,11:50 AM,F,,,A,25,P
SCI,UGRD,9643,MATH,141,Precalculus,23,38450,LLC,6,3.00,NE060,11:00 AM,12:15 PM,TR,,,A,128,P
SCI,UGRD,9926,MATH,141,Precalculus,26,38450,LED,1,1.00,PSFA358,03:00 PM,03:50 PM,R,,,A,27,P
SCI,UGRD,9927,MATH,141,Precalculus,27,38450,LED,1,1.00,E427,08:30 AM,09:20 AM,R,,,A,27,P
SCI,UGRD,9928,MATH,141,Precalculus,28,38450,LED,1,1.00,M261,02:00 PM,02:50 PM,R,,,A,25,P
SCI,UGRD,6499,MATH,141S,Precalculus Support,1,37903,LAB,1,1.00,,,,ARR,Azmoun,J,A,120,P
SCI,UGRD,6522,MATH,150,Calculus I,1,36985,LED,1,3.00,HH130,12:00 PM,12:50 PM,MWF,Dunster,T,A,170,P
SCI,UGRD,6523,MATH,150,Calculus I,2,36985,ACT,1,1.00,P147,08:30 AM,09:20 AM,TR,,,A,34,P
SCI,UGRD,6524,MATH,150,Calculus I,3,36985,ACT,1,1.00,LH247,09:30 AM,10:20 AM,TR,,,A,36,P
SCI,UGRD,6525,MATH,150,Calculus I,4,36985,ACT,1,1.00,GMCS329,11:00 AM,11:50 AM,TR,,,A,36,P
SCI,UGRD,6526,MATH,150,Calculus I,5,36985,ACT,1,1.00,SLHS149,12:30 PM,01:20 PM,TR,,,A,34,P
SCI,UGRD,6527,MATH,150,Calculus I,6,36985,ACT,1,1.00,HH134,03:00 PM,03:50 PM,TR,,,A,34,P
SCI,UGRD,6528,MATH,150,Calculus I,7,36985,LED,2,3.00,HH130,01:00 PM,01:50 PM,MWF,Dunster,T,A,170,P
SCI,UGRD,6529,MATH,150,Calculus I,8,36985,ACT,2,1.00,P147,09:30 AM,10:20 AM,TR,,,A,36,P
SCI,UGRD,6530,MATH,150,Calculus I,9,36985,ACT,2,1.00,LSS244,11:00 AM,11:50 AM,TR,,,A,38,P
SCI,UGRD,6531,MATH,150,Calculus I,10,36985,ACT,2,1.00,ARTN300B,12:30 PM,01:20 PM,TR,,,A,30,P
SCI,UGRD,6532,MATH,150,Calculus I,11,36985,ACT,2,1.00,P147,04:00 PM,04:50 PM,TR,,,A,36,P
SCI,UGRD,6533,MATH,150,Calculus I,12,36985,ACT,2,1.00,PSFA358,04:00 PM,04:50 PM,TR,,,A,30,P
SCI,UGRD,6541,MATH,150,Calculus I,19,36985,LED,4,3.00,NE060,09:30 AM,10:45 AM,TR,,,A,102,P
SCI,UGRD,6544,MATH,150,Calculus I,22,36985,ACT,4,1.00,GMCS328,11:00 AM,11:50 AM,MW,,,A,40,P
SCI,UGRD,6545,MATH,150,Calculus I,23,36985,ACT,4,1.00,NE085,01:00 PM,01:50 PM,MW,,,A,32,P
SCI,UGRD,6546,MATH,150,Calculus I,24,36985,ACT,4,1.00,PSFA374,11:00 AM,11:50 AM,MW,,,A,30,P
SCI,UGRD,7698,MATH,150,Calculus I,25,36985,LED,5,3.00,PG153,12:00 PM,12:50 PM,MWF,,,A,120,P
SCI,UGRD,7699,MATH,150,Calculus I,26,36985,ACT,5,1.00,NE173,03:00 PM,03:50 PM,MW,,,A,40,P
SCI,UGRD,7700,MATH,150,Calculus I,27,36985,ACT,5,1.00,NE278B,03:00 PM,03:50 PM,MW,,,A,36,P
SCI,UGRD,7701,MATH,150,Calculus I,28,36985,ACT,5,1.00,NE073,01:00 PM,01:50 PM,MW,,,A,44,P
SCI,UGRD,7802,MATH,150,Calculus I,29,36985,LED,6,3.00,AL105,08:00 AM,08:50 AM,MWF,,,A,80,P
SCI,UGRD,7803,MATH,150,Calculus I,30,36985,ACT,6,1.00,LH442,09:00 AM,09:50 AM,MW,,,A,27,P
